id_venda,data_venda,ano,mes,dia,quantidade,valor_total,canal_venda,nome_produto,categoria,linha,nome_cliente,estado,categoria_email
1940,2025-08-04 10:38:38,2025,8,4,1,166.99,App,Egeo - Variação 2,Perfumaria,Egeo,Carolina Carvalho,RR,Gmail User
2745,2025-02-18 03:23:26,2025,2,18,1,111.75,Site,Floratta - Variação 2,Perfumaria,Floratta,Yago Oliveira,RJ,Gmail User
2356,2025-06-17 06:21:03,2025,6,17,1,36.99,Site,Batom Make B. - Variação 1,Maquiagem,Batom Make B.,Luiz Gustavo da Rocha,CE,Outros
2684,2025-10-11 10:14:09,2025,10,11,1,31.43,App,Quasar - Variação 2,Perfumaria,Quasar,Sra. Maria Eduarda Cavalcanti,PI,Outros
2402,2025-02-20 23:42:33,2025,2,20,5,845.30,Revendedora,Condicionador Match - Variação 1,Cabelos,Condicionador Match,Dr. Renan da Luz,AC,Outros
2363,2025-11-19 07:57:01,2025,11,19,2,438.70,Site,Máscara Capilar - Variação 3,Cabelos,Máscara Capilar,Alice Jesus,AP,Outros
2378,2025-09-18 03:31:15,2025,9,18,1,109.25,Site,Óleo Corporal - Variação 3,Corpo e Banho,Óleo Corporal,Paulo Sales,AM,Outros
2302,2025-02-03 19:22:54,2025,2,3,1,203.37,Site,Glamour - Variação 1,Perfumaria,Glamour,Isis Vasconcelos,MT,Gmail User
2698,2025-05-04 20:55:14,2025,5,4,4,125.72,Loja Física,Quasar - Variação 2,Perfumaria,Quasar,Vitor Machado,TO,Gmail User
2461,2024-12-17 22:36:52,2024,12,17,4,836.40,Revendedora,Shampoo Match - Variação 1,Cabelos,Shampoo Match,Eloá Pastor,PB,Outros
2987,2025-09-07 02:39:28,2025,9,7,3,424.05,Revendedora,Malbec - Variação 3,Perfumaria,Malbec,Beatriz Vieira,TO,Outros
2490,2025-02-11 10:07:17,2025,2,11,5,803.50,Revendedora,Base Mate - Variação 3,Maquiagem,Base Mate,Otto Abreu,CE,Gmail User
2166,2025-02-26 12:52:09,2025,2,26,4,447.00,Loja Física,Floratta - Variação 2,Perfumaria,Floratta,Sophie Camargo,RS,Outros
2508,2024-12-16 14:40:13,2024,12,16,4,643.20,Revendedora,Floratta - Variação 3,Perfumaria,Floratta,Lucas Gabriel Cardoso,ES,Gmail User
2621,2025-01-27 22:42:22,2025,1,27,2,218.50,Loja Física,Óleo Corporal - Variação 3,Corpo e Banho,Óleo Corporal,Henry Pastor,RJ,Outros
2924,2025-11-29 02:22:38,2025,11,29,4,447.00,App,Floratta - Variação 2,Perfumaria,Floratta,Nicole Vargas,MS,Outros
2373,2024-12-07 17:12:57,2024,12,7,1,170.79,App,Batom Make B. - Variação 3,Maquiagem,Batom Make B.,Maria Isis Fonseca,PE,Gmail User
2545,2025-10-07 19:10:38,2025,10,7,2,423.88,App,Loção Nativa SPA - Variação 1,Corpo e Banho,Loção Nativa SPA,Yasmin Rocha,AP,Outros
2591,2025-10-30 13:17:45,2025,10,30,4,575.80,Site,Malbec - Variação 1,Perfumaria,Malbec,Lívia Jesus,RJ,Outros
2174,2025-03-07 17:35:39,2025,3,7,4,836.40,Site,Shampoo Match - Variação 1,Cabelos,Shampoo Match,Léo Cirino,AL,Outros
2929,2025-03-15 23:16:16,2025,3,15,3,94.29,Loja Física,Quasar - Variação 2,Perfumaria,Quasar,Amanda Guerra,MG,Outros
2959,2025-05-21 17:09:56,2025,5,21,1,150.70,Site,Sabonete Líquido - Variação 3,Corpo e Banho,Sabonete Líquido,Manuella Ferreira,DF,Outros
2221,2025-10-29 07:04:53,2025,10,29,3,547.59,Revendedora,Máscara Capilar - Variação 2,Cabelos,Máscara Capilar,Yuri Mendonça,GO,Outros
2981,2025-08-28 01:24:38,2025,8,28,2,406.74,App,Glamour - Variação 1,Perfumaria,Glamour,Sr. Marcelo Moraes,GO,Outros
2208,2025-07-11 07:18:41,2025,7,11,4,683.16,App,Batom Make B. - Variação 3,Maquiagem,Batom Make B.,Vitor Pacheco,PB,Outros
2722,2024-12-14 02:46:33,2024,12,14,5,1045.50,Site,Shampoo Match - Variação 1,Cabelos,Shampoo Match,Kevin Alves,RN,Outros
1862,2025-08-19 11:05:46,2025,8,19,3,667.44,Loja Física,Quasar - Variação 1,Perfumaria,Quasar,Marcela Alves,CE,Outros
2090,2025-04-27 15:22:21,2025,4,27,2,303.82,App,Óleo Corporal - Variação 2,Corpo e Banho,Óleo Corporal,Otávio Cunha,AP,Outros
2820,2025-09-14 15:00:20,2025,9,14,2,453.60,Loja Física,Floratta - Variação 1,Perfumaria,Floratta,Dr. Felipe Albuquerque,RJ,Outros
1551,2025-04-18 01:19:46,2025,4,18,4,329.84,Loja Física,Condicionador Match - Variação 3,Cabelos,Condicionador Match,Dr. Luiz Henrique Melo,PB,Outros
2522,2025-01-13 09:30:14,2025,1,13,1,216.03,App,Condicionador Match - Variação 2,Cabelos,Condicionador Match,Dr. Samuel Montenegro,RO,Gmail User
2215,2025-06-08 21:17:53,2025,6,8,2,152.14,Site,Egeo - Variação 1,Perfumaria,Egeo,Emanuel Montenegro,RR,Outros
2868,2025-07-24 20:01:19,2025,7,24,4,607.64,Site,Óleo Corporal - Variação 2,Corpo e Banho,Óleo Corporal,Lucca Cavalcante,RN,Outros
2743,2025-09-16 15:51:25,2025,9,16,3,370.38,Revendedora,Shampoo Match - Variação 2,Cabelos,Shampoo Match,Guilherme Monteiro,MT,Outros
2526,2025-04-11 05:19:30,2025,4,11,1,36.99,App,Batom Make B. - Variação 1,Maquiagem,Batom Make B.,José Pinto,PA,Outros
1995,2025-01-22 17:20:39,2025,1,22,2,246.92,Revendedora,Shampoo Match - Variação 2,Cabelos,Shampoo Match,Srta. Maria Sophia da Mata,AP,Outros
2270,2025-09-15 20:53:44,2025,9,15,5,725.65,Revendedora,Egeo - Variação 3,Perfumaria,Egeo,Nicolas Fonseca,GO,Outros
1301,2025-02-18 18:18:03,2025,2,18,1,148.75,Site,Shampoo Match - Variação 3,Cabelos,Shampoo Match,Yasmin Freitas,GO,Outros
2696,2025-03-07 00:14:38,2025,3,7,1,148.75,Site,Shampoo Match - Variação 3,Cabelos,Shampoo Match,Letícia Costela,RS,Outros
1631,2025-06-04 21:25:28,2025,6,4,3,228.21,Revendedora,Egeo - Variação 1,Perfumaria,Egeo,Gabriela Pires,PI,Outros
2660,2025-06-18 18:28:49,2025,6,18,5,558.75,Site,Floratta - Variação 2,Perfumaria,Floratta,Nicole Costa,SE,Outros
2374,2025-01-24 15:07:07,2025,1,24,4,840.80,App,Base Mate - Variação 1,Maquiagem,Base Mate,Julia da Costa,SC,Outros
2210,2025-07-28 05:33:50,2025,7,28,3,145.20,Revendedora,Sabonete Líquido - Variação 1,Corpo e Banho,Sabonete Líquido,Isis Montenegro,GO,Outros
2267,2025-07-03 11:37:44,2025,7,3,4,250.80,Revendedora,Glamour - Variação 2,Perfumaria,Glamour,Levi Lopes,SC,Outros
2594,2025-05-24 15:45:41,2025,5,24,4,493.84,Revendedora,Shampoo Match - Variação 2,Cabelos,Shampoo Match,Marcela Borges,PR,Gmail User
2970,2025-06-29 11:36:18,2025,6,29,1,138.05,Revendedora,Glamour - Variação 3,Perfumaria,Glamour,André Farias,SP,Outros
2995,2025-08-01 12:42:04,2025,8,1,2,321.60,Loja Física,Floratta - Variação 3,Perfumaria,Floratta,Letícia Mendonça,RO,Gmail User
1685,2025-06-17 07:02:21,2025,6,17,2,153.18,Loja Física,Batom Make B. - Variação 2,Maquiagem,Batom Make B.,Valentina Pires,MS,Outros
2433,2025-09-29 02:14:19,2025,9,29,5,242.00,Revendedora,Sabonete Líquido - Variação 1,Corpo e Banho,Sabonete Líquido,Allana Camargo,RR,Gmail User
2036,2025-11-06 17:04:00,2025,11,6,5,743.75,App,Shampoo Match - Variação 3,Cabelos,Shampoo Match,Luiz Miguel Sales,PB,Gmail User
2753,2025-05-15 15:24:49,2025,5,15,5,753.50,App,Sabonete Líquido - Variação 3,Corpo e Banho,Sabonete Líquido,Rael Pacheco,PI,Gmail User
2775,2025-08-28 23:11:43,2025,8,28,1,160.70,App,Base Mate - Variação 3,Maquiagem,Base Mate,Dr. Renan Camargo,CE,Outros
2599,2025-05-25 04:18:15,2025,5,25,1,82.46,Loja Física,Condicionador Match - Variação 3,Cabelos,Condicionador Match,Aurora Rios,MT,Outros
2147,2025-02-24 20:57:38,2025,2,24,1,111.75,Site,Floratta - Variação 2,Perfumaria,Floratta,João Felipe Cassiano,AC,Outros
2842,2025-01-14 11:47:02,2025,1,14,5,617.30,Revendedora,Shampoo Match - Variação 2,Cabelos,Shampoo Match,João Pedro Montenegro,AL,Outros
2780,2025-06-04 10:28:25,2025,6,4,3,667.44,App,Quasar - Variação 1,Perfumaria,Quasar,Dra. Clarice Oliveira,SC,Outros
1355,2025-08-14 18:05:33,2025,8,14,2,297.50,App,Shampoo Match - Variação 3,Cabelos,Shampoo Match,Ágatha da Paz,ES,Outros
2384,2025-02-24 11:18:47,2025,2,24,2,156.96,Site,Loção Nativa SPA - Variação 2,Corpo e Banho,Loção Nativa SPA,Letícia da Paz,SP,Outros
2556,2025-05-16 12:46:02,2025,5,16,5,617.30,Loja Física,Shampoo Match - Variação 2,Cabelos,Shampoo Match,Theo Porto,MA,Gmail User
2457,2025-05-01 09:34:47,2025,5,1,3,235.44,App,Loção Nativa SPA - Variação 2,Corpo e Banho,Loção Nativa SPA,Cecília Viana,SC,Outros
2746,2024-12-27 06:15:46,2024,12,27,2,321.40,Loja Física,Base Mate - Variação 3,Maquiagem,Base Mate,Maria Luísa Gomes,TO,Outros
1581,2025-06-30 10:48:09,2025,6,30,2,246.92,Site,Shampoo Match - Variação 2,Cabelos,Shampoo Match,Vitor Pereira,MT,Outros
2349,2025-05-03 00:20:05,2025,5,3,2,62.86,Site,Quasar - Variação 2,Perfumaria,Quasar,Srta. Letícia Gomes,PI,Outros
2839,2025-04-01 07:44:43,2025,4,1,5,690.25,App,Glamour - Variação 3,Perfumaria,Glamour,Maria Luísa Machado,CE,Outros
2636,2025-04-25 17:28:34,2025,4,25,3,482.10,Revendedora,Base Mate - Variação 3,Maquiagem,Base Mate,Aurora Gonçalves,SP,Outros
2520,2025-11-12 14:36:32,2025,11,12,5,1230.00,Site,Óleo Corporal - Variação 1,Corpo e Banho,Óleo Corporal,Dra. Ana Vitória Nascimento,RR,Outros
2871,2025-01-24 06:27:30,2025,1,24,5,1230.00,Revendedora,Óleo Corporal - Variação 1,Corpo e Banho,Óleo Corporal,Fernanda Porto,MT,Outros
1693,2025-10-25 02:56:13,2025,10,25,3,229.77,App,Batom Make B. - Variação 2,Maquiagem,Batom Make B.,Davi Rodrigues,PA,Gmail User
1728,2025-10-22 03:52:29,2025,10,22,5,1193.15,Loja Física,Máscara de Cílios - Variação 3,Maquiagem,Máscara de Cílios,Lívia da Cunha,RO,Outros
2153,2025-05-30 10:27:36,2025,5,30,4,602.80,Site,Sabonete Líquido - Variação 3,Corpo e Banho,Sabonete Líquido,Maria Helena Guerra,BA,Outros
1665,2025-03-22 04:43:25,2025,3,22,2,156.96,Loja Física,Loção Nativa SPA - Variação 2,Corpo e Banho,Loção Nativa SPA,Otto Mendes,PA,Outros
1750,2024-12-14 03:30:14,2024,12,14,2,338.12,App,Condicionador Match - Variação 1,Cabelos,Condicionador Match,Gabriela Viana,TO,Outros
2837,2025-08-20 13:28:33,2025,8,20,3,627.30,Revendedora,Shampoo Match - Variação 1,Cabelos,Shampoo Match,Murilo Cirino,AC,Gmail User
2980,2025-11-11 10:54:44,2025,11,11,4,552.20,App,Glamour - Variação 3,Perfumaria,Glamour,Brenda Fernandes,GO,Outros
2824,2025-07-15 08:13:48,2025,7,15,2,494.86,Site,Sabonete Líquido - Variação 2,Corpo e Banho,Sabonete Líquido,Rebeca Costela,MA,Outros
2867,2025-02-01 13:10:53,2025,2,1,5,392.40,Loja Física,Loção Nativa SPA - Variação 2,Corpo e Banho,Loção Nativa SPA,Emanuel Freitas,TO,Outros
2965,2025-03-03 20:52:34,2025,3,3,2,477.26,Loja Física,Máscara de Cílios - Variação 3,Maquiagem,Máscara de Cílios,Heloísa Brito,DF,Outros
2354,2025-06-13 18:53:02,2025,6,13,2,301.40,App,Sabonete Líquido - Variação 3,Corpo e Banho,Sabonete Líquido,Nina Silveira,RJ,Outros
2997,2025-11-22 20:52:41,2025,11,22,3,738.00,Loja Física,Óleo Corporal - Variação 1,Corpo e Banho,Óleo Corporal,Daniela Farias,DF,Outros
2819,2025-09-21 06:18:57,2025,9,21,1,203.37,Loja Física,Glamour - Variação 1,Perfumaria,Glamour,Sr. Rafael Araújo,RN,Gmail User
2697,2025-11-28 12:37:33,2025,11,28,1,238.63,Revendedora,Máscara de Cílios - Variação 3,Maquiagem,Máscara de Cílios,Luísa Nunes,AP,Outros
2514,2025-07-13 09:32:26,2025,7,13,3,610.11,Revendedora,Glamour - Variação 1,Perfumaria,Glamour,Maria Sophia Teixeira,AP,Outros
2972,2025-11-20 04:56:00,2025,11,20,4,437.00,Loja Física,Óleo Corporal - Variação 3,Corpo e Banho,Óleo Corporal,Sra. Cecilia Melo,MG,Outros
1348,2025-02-28 20:08:18,2025,2,28,3,715.89,Revendedora,Máscara de Cílios - Variação 3,Maquiagem,Máscara de Cílios,Benjamim Peixoto,PA,Outros
2917,2025-07-06 17:24:53,2025,7,6,2,341.14,Loja Física,Máscara de Cílios - Variação 1,Maquiagem,Máscara de Cílios,Bianca Fogaça,RO,Outros
2596,2025-02-15 18:56:21,2025,2,15,4,989.72,Revendedora,Sabonete Líquido - Variação 2,Corpo e Banho,Sabonete Líquido,Emanuella Porto,SC,Outros
2893,2025-02-26 14:16:21,2025,2,26,3,452.10,Revendedora,Sabonete Líquido - Variação 3,Corpo e Banho,Sabonete Líquido,Dr. Davi Luiz da Mota,CE,Outros
2816,2025-02-20 02:55:35,2025,2,20,1,146.37,Loja Física,Máscara Capilar - Variação 1,Cabelos,Máscara Capilar,Sofia Barros,SE,Outros
2861,2025-11-04 04:12:42,2025,11,4,5,803.50,App,Base Mate - Variação 3,Maquiagem,Base Mate,Mariane Barros,RS,Outros
2601,2025-02-06 04:40:14,2025,2,6,5,852.85,Revendedora,Máscara de Cílios - Variação 1,Maquiagem,Máscara de Cílios,Ana Carolina Campos,AC,Outros
1963,2025-08-26 22:30:41,2025,8,26,3,110.97,Loja Física,Batom Make B. - Variação 1,Maquiagem,Batom Make B.,Dra. Maria Isis Gonçalves,RS,Gmail User
2984,2024-12-08 04:30:48,2024,12,8,4,730.12,Revendedora,Máscara Capilar - Variação 2,Cabelos,Máscara Capilar,Felipe Freitas,AM,Outros
2947,2025-07-09 18:25:39,2025,7,9,1,48.40,App,Sabonete Líquido - Variação 1,Corpo e Banho,Sabonete Líquido,Alana Rios,BA,Outros
2946,2025-03-04 21:09:41,2025,3,4,3,738.00,Loja Física,Óleo Corporal - Variação 1,Corpo e Banho,Óleo Corporal,Lara Sampaio,PE,Outros
2865,2025-04-11 02:23:06,2025,4,11,2,218.50,App,Óleo Corporal - Variação 3,Corpo e Banho,Óleo Corporal,Sara Vieira,RR,Outros
2942,2025-04-24 18:19:02,2025,4,24,4,147.96,Revendedora,Batom Make B. - Variação 1,Maquiagem,Batom Make B.,Ana Luiza Ramos,PA,Outros
2857,2025-06-27 01:31:46,2025,6,27,3,335.25,Site,Floratta - Variação 2,Perfumaria,Floratta,Sr. Vicente Ribeiro,SE,Outros
2549,2025-07-03 00:34:32,2025,7,3,2,276.10,Revendedora,Glamour - Variação 3,Perfumaria,Glamour,Raquel Siqueira,RR,Outros
2958,2025-01-07 09:37:33,2025,1,7,5,392.40,Revendedora,Loção Nativa SPA - Variação 2,Corpo e Banho,Loção Nativa SPA,Gustavo Henrique Cunha,SC,Outros
2039,2025-02-18 19:23:23,2025,2,18,1,146.37,Revendedora,Máscara Capilar - Variação 1,Cabelos,Máscara Capilar,Maria Helena da Mota,SE,Outros
2863,2025-07-17 02:35:57,2025,7,17,2,152.14,App,Egeo - Variação 1,Perfumaria,Egeo,Alícia Gonçalves,RO,Outros
2767,2025-02-01 20:40:19,2025,2,1,2,321.40,Site,Base Mate - Variação 3,Maquiagem,Base Mate,Ana Clara Moreira,CE,Gmail User
2323,2025-11-07 12:45:15,2025,11,7,5,380.35,Site,Egeo - Variação 1,Perfumaria,Egeo,José Miguel Rocha,AP,Gmail User
2822,2024-12-19 14:57:57,2024,12,19,4,642.80,App,Base Mate - Variação 3,Maquiagem,Base Mate,Lívia Vasconcelos,SC,Outros
2435,2025-05-11 03:40:32,2025,5,11,5,1096.75,App,Máscara Capilar - Variação 3,Cabelos,Máscara Capilar,Davi Lucas da Luz,AP,Gmail User
2796,2025-01-24 12:56:13,2025,1,24,1,36.99,Site,Batom Make B. - Variação 1,Maquiagem,Batom Make B.,Isabella Borges,ES,Outros
2763,2025-01-30 15:05:59,2025,1,30,1,182.53,Loja Física,Máscara Capilar - Variação 2,Cabelos,Máscara Capilar,Catarina Moraes,MA,Gmail User
2954,2024-12-29 03:16:51,2024,12,29,3,235.44,Site,Loção Nativa SPA - Variação 2,Corpo e Banho,Loção Nativa SPA,Maya Abreu,BA,Outros
2956,2025-09-10 09:58:11,2025,9,10,2,223.50,Revendedora,Floratta - Variação 2,Perfumaria,Floratta,Anthony Gabriel Vargas,SC,Outros
2652,2025-06-13 03:11:17,2025,6,13,5,1016.85,App,Glamour - Variação 1,Perfumaria,Glamour,Clarice da Conceição,PA,Outros
2649,2025-03-18 06:46:09,2025,3,18,2,125.40,Site,Glamour - Variação 2,Perfumaria,Glamour,Esther Correia,RR,Outros
2926,2025-02-25 13:59:13,2025,2,25,4,984.00,App,Óleo Corporal - Variação 1,Corpo e Banho,Óleo Corporal,Bento Vieira,BA,Gmail User
2872,2024-12-11 21:24:31,2024,12,11,4,585.48,Site,Máscara Capilar - Variação 1,Cabelos,Máscara Capilar,João Gabriel Vieira,SP,Outros
2548,2025-11-17 15:25:56,2025,11,17,3,742.29,Loja Física,Sabonete Líquido - Variação 2,Corpo e Banho,Sabonete Líquido,Dra. Maria Helena Rezende,CE,Outros
2429,2025-04-18 05:35:08,2025,4,18,4,840.80,Revendedora,Base Mate - Variação 1,Maquiagem,Base Mate,Sr. Bernardo Casa Grande,RR,Gmail User
2742,2025-11-07 06:53:58,2025,11,7,2,438.70,Loja Física,Máscara Capilar - Variação 3,Cabelos,Máscara Capilar,Pietra Teixeira,RO,Outros
2983,2025-08-11 14:08:31,2025,8,11,5,725.65,Revendedora,Egeo - Variação 3,Perfumaria,Egeo,Breno Viana,ES,Outros
2511,2025-02-10 06:06:42,2025,2,10,4,585.48,Loja Física,Máscara Capilar - Variação 1,Cabelos,Máscara Capilar,Theo Nascimento,PA,Outros
2845,2025-10-06 02:37:34,2025,10,6,3,247.38,Revendedora,Condicionador Match - Variação 3,Cabelos,Condicionador Match,Ana Laura Souza,SC,Outros
2834,2025-05-31 01:59:35,2025,5,31,1,160.80,App,Floratta - Variação 3,Perfumaria,Floratta,Noah Silveira,CE,Outros
2671,2025-09-05 00:31:24,2025,9,5,2,125.40,Revendedora,Glamour - Variação 2,Perfumaria,Glamour,Sra. Pietra Dias,ES,Outros
2497,2025-10-06 23:13:50,2025,10,6,4,250.80,Site,Glamour - Variação 2,Perfumaria,Glamour,Ana Clara Nunes,MA,Outros
2915,2025-12-03 10:17:30,2025,12,3,2,453.60,Loja Física,Floratta - Variação 1,Perfumaria,Floratta,Sra. Anna Liz Pires,MA,Gmail User
2654,2025-10-16 03:23:46,2025,10,16,1,247.43,App,Sabonete Líquido - Variação 2,Corpo e Banho,Sabonete Líquido,Aylla Marques,RN,Outros
2960,2025-05-19 18:20:52,2025,5,19,3,110.97,App,Batom Make B. - Variação 1,Maquiagem,Batom Make B.,Noah Montenegro,SC,Outros
2285,2025-04-02 12:25:15,2025,4,2,3,547.59,Site,Máscara Capilar - Variação 2,Cabelos,Máscara Capilar,Guilherme Guerra,RO,Gmail User
1967,2025-08-12 04:12:07,2025,8,12,4,643.20,Revendedora,Floratta - Variação 3,Perfumaria,Floratta,Felipe Barros,SE,Outros
2423,2025-06-13 08:42:35,2025,6,13,5,615.75,Site,Base Mate - Variação 2,Maquiagem,Base Mate,Clara Duarte,TO,Outros
2757,2025-08-28 23:04:46,2025,8,28,4,602.80,Loja Física,Sabonete Líquido - Variação 3,Corpo e Banho,Sabonete Líquido,Sra. Mirella Jesus,PI,Gmail User
2908,2025-03-04 03:02:46,2025,3,4,3,511.71,Loja Física,Máscara de Cílios - Variação 1,Maquiagem,Máscara de Cílios,Arthur Gabriel Rios,TO,Gmail User
1634,2025-07-15 22:41:38,2025,7,15,1,32.83,Loja Física,Loção Nativa SPA - Variação 3,Corpo e Banho,Loção Nativa SPA,Enzo Gabriel Oliveira,DF,Outros
2479,2025-01-13 22:55:29,2025,1,13,4,306.36,Revendedora,Batom Make B. - Variação 2,Maquiagem,Batom Make B.,Maya Albuquerque,BA,Gmail User
2966,2025-01-24 17:27:31,2025,1,24,3,635.82,Revendedora,Loção Nativa SPA - Variação 1,Corpo e Banho,Loção Nativa SPA,Caleb Barbosa,AC,Outros
2338,2025-09-17 21:59:26,2025,9,17,3,439.11,Revendedora,Máscara Capilar - Variação 1,Cabelos,Máscara Capilar,Gael Pereira,GO,Outros
2584,2025-09-12 19:39:13,2025,9,12,2,96.80,Site,Sabonete Líquido - Variação 1,Corpo e Banho,Sabonete Líquido,Luana Cavalcante,MS,Outros
1349,2025-04-10 18:21:29,2025,4,10,4,984.00,App,Óleo Corporal - Variação 1,Corpo e Banho,Óleo Corporal,Maria Fernanda Freitas,DF,Outros
2974,2025-04-17 05:11:43,2025,4,17,5,1016.85,Loja Física,Glamour - Variação 1,Perfumaria,Glamour,Sara Aparecida,GO,Gmail User
2786,2025-07-28 12:41:57,2025,7,28,3,482.10,App,Base Mate - Variação 3,Maquiagem,Base Mate,Bruno Novais,SE,Gmail User
2561,2025-06-03 01:36:53,2025,6,3,1,143.95,Revendedora,Malbec - Variação 1,Perfumaria,Malbec,Liz Barbosa,PI,Outros
2653,2025-07-28 19:37:17,2025,7,28,1,111.75,Loja Física,Floratta - Variação 2,Perfumaria,Floratta,Dra. Gabrielly Sales,SP,Outros
2730,2025-09-14 15:48:22,2025,9,14,2,282.70,App,Malbec - Variação 3,Perfumaria,Malbec,Lara Lima,GO,Outros
2944,2025-02-06 03:24:20,2025,2,6,3,439.11,Revendedora,Máscara Capilar - Variação 1,Cabelos,Máscara Capilar,Maria Helena Siqueira,AM,Outros
2717,2025-07-14 19:28:55,2025,7,14,5,731.85,Loja Física,Máscara Capilar - Variação 1,Cabelos,Máscara Capilar,Gustavo Cavalcante,CE,Gmail User
2055,2025-02-15 17:08:28,2025,2,15,4,499.44,Revendedora,Máscara de Cílios - Variação 2,Maquiagem,Máscara de Cílios,Maria Melo,MA,Outros
2225,2025-11-02 20:36:38,2025,11,2,5,753.50,App,Sabonete Líquido - Variação 3,Corpo e Banho,Sabonete Líquido,Rodrigo Camargo,PE,Outros
2770,2025-01-19 02:58:47,2025,1,19,5,1051.00,App,Base Mate - Variação 1,Maquiagem,Base Mate,Davi Lopes,MS,Gmail User
2431,2025-06-30 01:16:06,2025,6,30,2,438.70,Site,Máscara Capilar - Variação 3,Cabelos,Máscara Capilar,Isis Carvalho,CE,Gmail User
2897,2025-07-24 18:53:55,2025,7,24,4,730.12,Site,Máscara Capilar - Variação 2,Cabelos,Máscara Capilar,Dr. Davi Miguel Rodrigues,SP,Outros
2040,2025-07-05 08:40:20,2025,7,5,1,209.10,Revendedora,Shampoo Match - Variação 1,Cabelos,Shampoo Match,Liz Viana,RJ,Outros
2979,2025-10-22 17:14:23,2025,10,22,5,759.55,App,Óleo Corporal - Variação 2,Corpo e Banho,Óleo Corporal,Srta. Stella Casa Grande,MG,Outros
2339,2025-02-13 23:38:18,2025,2,13,5,546.25,App,Óleo Corporal - Variação 3,Corpo e Banho,Óleo Corporal,Ísis da Luz,RJ,Outros
2817,2025-11-29 16:00:46,2025,11,29,1,226.80,Revendedora,Floratta - Variação 1,Perfumaria,Floratta,Liz Andrade,RR,Outros
2877,2025-09-03 08:11:28,2025,9,3,4,607.64,Site,Óleo Corporal - Variação 2,Corpo e Banho,Óleo Corporal,Lorenzo Pastor,AC,Outros
2848,2025-01-13 06:13:44,2025,1,13,4,607.64,Loja Física,Óleo Corporal - Variação 2,Corpo e Banho,Óleo Corporal,Bianca Sampaio,SC,Gmail User
2271,2025-07-21 17:26:15,2025,7,21,5,1096.75,Loja Física,Máscara Capilar - Variação 3,Cabelos,Máscara Capilar,Gustavo Henrique Oliveira,CE,Outros
2562,2025-09-17 12:17:43,2025,9,17,4,329.84,Loja Física,Condicionador Match - Variação 3,Cabelos,Condicionador Match,Isabella Moreira,PI,Outros
2754,2025-06-05 19:30:15,2025,6,5,5,852.85,Loja Física,Máscara de Cílios - Variação 1,Maquiagem,Máscara de Cílios,Ana Cecília Caldeira,MS,Gmail User
2608,2025-06-05 04:43:31,2025,6,5,5,624.30,Revendedora,Máscara de Cílios - Variação 2,Maquiagem,Máscara de Cílios,Maya Araújo,RR,Gmail User
2610,2025-06-27 21:52:58,2025,6,27,5,558.75,Site,Floratta - Variação 2,Perfumaria,Floratta,Pedro Miguel Silva,PB,Gmail User
2798,2025-02-13 10:11:51,2025,2,13,2,338.12,Site,Condicionador Match - Variação 1,Cabelos,Condicionador Match,Ana Beatriz da Mata,AC,Outros
2214,2025-09-25 12:45:58,2025,9,25,3,511.71,Site,Máscara de Cílios - Variação 1,Maquiagem,Máscara de Cílios,Benjamin Caldeira,SE,Outros
2629,2024-12-16 03:35:44,2024,12,16,2,164.92,Revendedora,Condicionador Match - Variação 3,Cabelos,Condicionador Match,Lorena Nunes,RN,Outros
2572,2024-12-12 20:12:06,2024,12,12,1,76.59,Loja Física,Batom Make B. - Variação 2,Maquiagem,Batom Make B.,Bruna Rezende,AP,Outros
1892,2025-07-05 04:06:29,2025,7,5,1,160.70,Loja Física,Base Mate - Variação 3,Maquiagem,Base Mate,Sarah Oliveira,AP,Outros
